read_chrom	mate_chrom	chromchrom	strand	properpair	failsqc	suppl	dupl	primary	Count
chr2	GL000238.1	GL000238.1/chr2	.	.	.	OK	OK	SECONDARY	1
chr2	GL000213.1	GL000213.1/chr2	.	.	.	OK	OK	SECONDARY	1
chr3	chr3	=	+-	PROPERPAIR	.	OK	OK	PRIMARY	54239121
chr3	chr3	=	+-	NO	.	OK	OK	PRIMARY	28690
chr3	hs37d5	chr3/hs37d5	.	.	.	OK	OK	PRIMARY	10326
chr3	chr18	chr18/chr3	.	.	.	OK	OK	PRIMARY	4266
chr3	chr1	chr1/chr3	.	.	.	OK	OK	PRIMARY	14438
chr3	.	.	.	.	.	OK	OK	PRIMARY	68226
.	chr3	.	.	.	.	.	.	.	91441
chr3	chr7	chr3/chr7	.	.	.	OK	OK	PRIMARY	9972
chr3	chr3	=	+-	NO	.	OK	OK	SECONDARY	9920
chr3	chr12	chr12/chr3	.	.	.	OK	OK	PRIMARY	8936
chr3	chr22	chr22/chr3	.	.	.	OK	OK	PRIMARY	2384
chr3	chr2	chr2/chr3	.	.	.	OK	OK	PRIMARY	27894
chr3	chr4	chr3/chr4	.	.	.	OK	OK	PRIMARY	10871
chr3	chr21	chr21/chr3	.	.	.	OK	OK	PRIMARY	2449
chr3	chr8	chr3/chr8	.	.	.	OK	OK	PRIMARY	8606
chr3	chr10	chr10/chr3	.	.	.	OK	OK	PRIMARY	7960
chr3	chr17	chr17/chr3	.	.	.	OK	OK	PRIMARY	5450
chr3	chr12	chr12/chr3	.	.	.	OK	OK	SECONDARY	3485
chr3	chr10	chr10/chr3	.	.	.	OK	OK	SECONDARY	3452
chr3	chr16	chr16/chr3	.	.	.	OK	OK	SECONDARY	2466
chr3	chr8	chr3/chr8	.	.	.	OK	OK	SECONDARY	3422
chr3	chr3	=	--	.	.	OK	OK	SECONDARY	1803
chr3	.	.	.	.	.	OK	OK	SECONDARY	579
chr3	chr18	chr18/chr3	.	.	.	OK	OK	SECONDARY	1630
chr3	chr19	chr19/chr3	.	.	.	OK	OK	SECONDARY	2397
chr3	GL000220.1	GL000220.1/chr3	.	.	.	OK	OK	SECONDARY	3381
chr3	chrX	chr3/chrX	.	.	.	OK	OK	PRIMARY	9406
chr3	chr14	chr14/chr3	.	.	.	OK	OK	PRIMARY	5508
chr3	chr4	chr3/chr4	.	.	.	OK	OK	SECONDARY	4415
chr3	chr20	chr20/chr3	.	.	.	OK	OK	SECONDARY	1635
chr3	chr3	=	+-	PROPERPAIR	.	OK	OK	SECONDARY	9362
chr3	chr5	chr3/chr5	.	.	.	OK	OK	PRIMARY	10383
chr3	chr9	chr3/chr9	.	.	.	OK	OK	SECONDARY	3008
chr3	chr15	chr15/chr3	.	.	.	OK	OK	PRIMARY	5314
chr3	GL000220.1	GL000220.1/chr3	.	.	.	OK	OK	PRIMARY	1208
chr3	chr16	chr16/chr3	.	.	.	OK	OK	PRIMARY	5642
chr3	chr11	chr11/chr3	.	.	.	OK	OK	PRIMARY	7990
chr3	chr19	chr19/chr3	.	.	.	OK	OK	PRIMARY	4815
chr3	chr3	=	--	.	.	OK	OK	PRIMARY	4406
chr3	chrX	chr3/chrX	.	.	.	OK	OK	SECONDARY	3700
chr3	chr21	chr21/chr3	.	.	.	OK	OK	SECONDARY	1077
chr3	chr15	chr15/chr3	.	.	.	OK	OK	SECONDARY	2205
chr3	chr14	chr14/chr3	.	.	.	OK	OK	SECONDARY	2279
chr3	chr3	=	++	.	.	OK	OK	PRIMARY	4288
chr3	chr7	chr3/chr7	.	.	.	OK	OK	SECONDARY	4161
chr3	chr20	chr20/chr3	.	.	.	OK	OK	PRIMARY	3568
chr3	chr6	chr3/chr6	.	.	.	OK	OK	PRIMARY	10047
chr3	chr9	chr3/chr9	.	.	.	OK	OK	PRIMARY	7118
chr3	chr6	chr3/chr6	.	.	.	OK	OK	SECONDARY	4182
chr3	chr11	chr11/chr3	.	.	.	OK	OK	SECONDARY	3310
chr3	chr22	chr22/chr3	.	.	.	OK	OK	SECONDARY	1103
chr3	chr2	chr2/chr3	.	.	.	OK	OK	SECONDARY	6647
chr3	chr1	chr1/chr3	.	.	.	OK	OK	SECONDARY	6110
chr3	chr13	chr13/chr3	.	.	.	OK	OK	PRIMARY	5495
chr3	chr17	chr17/chr3	.	.	.	OK	OK	SECONDARY	2554
chr3	hs37d5	chr3/hs37d5	.	.	.	OK	OK	SECONDARY	7094
chr3	chr3	=	++	.	.	OK	OK	SECONDARY	1794
chr3	chr5	chr3/chr5	.	.	.	OK	OK	SECONDARY	4061
chr3	chr13	chr13/chr3	.	.	.	OK	OK	SECONDARY	2312
chr3	GL000193.1	GL000193.1/chr3	.	.	.	OK	OK	PRIMARY	19
chr3	GL000217.1	GL000217.1/chr3	.	.	.	OK	OK	PRIMARY	60
chr3	GL000217.1	GL000217.1/chr3	.	.	.	OK	OK	SECONDARY	10
chr3	GL000199.1	GL000199.1/chr3	.	.	.	OK	OK	PRIMARY	63
chr3	GL000241.1	GL000241.1/chr3	.	.	.	OK	OK	PRIMARY	10
chr3	GL000224.1	GL000224.1/chr3	.	.	.	OK	OK	PRIMARY	63
chr3	GL000227.1	GL000227.1/chr3	.	.	.	OK	OK	SECONDARY	3
chr3	GL000192.1	GL000192.1/chr3	.	.	.	OK	OK	PRIMARY	43
chr3	GL000214.1	GL000214.1/chr3	.	.	.	OK	OK	PRIMARY	32
chr3	GL000195.1	GL000195.1/chr3	.	.	.	OK	OK	SECONDARY	23
chr3	chrY	chr3/chrY	.	.	.	OK	OK	PRIMARY	604
chr3	GL000214.1	GL000214.1/chr3	.	.	.	OK	OK	SECONDARY	10
chr3	GL000194.1	GL000194.1/chr3	.	.	.	OK	OK	PRIMARY	13
chr3	GL000200.1	GL000200.1/chr3	.	.	.	OK	OK	SECONDARY	2
chr3	GL000212.1	GL000212.1/chr3	.	.	.	OK	OK	SECONDARY	22
chr3	chrY	chr3/chrY	.	.	.	OK	OK	SECONDARY	93
chr3	GL000204.1	GL000204.1/chr3	.	.	.	OK	OK	SECONDARY	4
chr3	GL000200.1	GL000200.1/chr3	.	.	.	OK	OK	PRIMARY	6
chr3	GL000225.1	GL000225.1/chr3	.	.	.	OK	OK	SECONDARY	6
chr3	GL000211.1	GL000211.1/chr3	.	.	.	OK	OK	PRIMARY	16
chr3	GL000191.1	GL000191.1/chr3	.	.	.	OK	OK	PRIMARY	6
chr3	GL000223.1	GL000223.1/chr3	.	.	.	OK	OK	PRIMARY	8
chr3	GL000232.1	GL000232.1/chr3	.	.	.	OK	OK	PRIMARY	13
chr3	GL000234.1	GL000234.1/chr3	.	.	.	OK	OK	PRIMARY	11
chr3	GL000226.1	GL000226.1/chr3	.	.	.	OK	OK	PRIMARY	127
chr3	GL000212.1	GL000212.1/chr3	.	.	.	OK	OK	PRIMARY	16
chr3	GL000224.1	GL000224.1/chr3	.	.	.	OK	OK	SECONDARY	19
chr3	GL000195.1	GL000195.1/chr3	.	.	.	OK	OK	PRIMARY	38
chr3	GL000205.1	GL000205.1/chr3	.	.	.	OK	OK	PRIMARY	28
chr3	GL000225.1	GL000225.1/chr3	.	.	.	OK	OK	PRIMARY	31
chr3	chrMT	chr3/chrMT	.	.	.	OK	OK	SECONDARY	4
chr3	GL000213.1	GL000213.1/chr3	.	.	.	OK	OK	PRIMARY	3
chr3	GL000222.1	GL000222.1/chr3	.	.	.	OK	OK	PRIMARY	78
chr3	GL000196.1	GL000196.1/chr3	.	.	.	OK	OK	PRIMARY	3
chr3	GL000221.1	GL000221.1/chr3	.	.	.	OK	OK	PRIMARY	19
chr3	GL000194.1	GL000194.1/chr3	.	.	.	OK	OK	SECONDARY	6
chr3	GL000223.1	GL000223.1/chr3	.	.	.	OK	OK	SECONDARY	7
chr3	GL000237.1	GL000237.1/chr3	.	.	.	OK	OK	PRIMARY	13
chr3	GL000221.1	GL000221.1/chr3	.	.	.	OK	OK	SECONDARY	9
chr3	chrMT	chr3/chrMT	.	.	.	OK	OK	PRIMARY	46
chr3	GL000202.1	GL000202.1/chr3	.	.	.	OK	OK	SECONDARY	3
chr3	GL000245.1	GL000245.1/chr3	.	.	.	OK	OK	SECONDARY	1
chr3	GL000208.1	GL000208.1/chr3	.	.	.	OK	OK	PRIMARY	35
chr3	GL000237.1	GL000237.1/chr3	.	.	.	OK	OK	SECONDARY	8
chr3	GL000219.1	GL000219.1/chr3	.	.	.	OK	OK	PRIMARY	36
chr3	GL000192.1	GL000192.1/chr3	.	.	.	OK	OK	SECONDARY	14
chr3	GL000203.1	GL000203.1/chr3	.	.	.	OK	OK	SECONDARY	1
chr3	GL000242.1	GL000242.1/chr3	.	.	.	OK	OK	PRIMARY	1
chr3	GL000216.1	GL000216.1/chr3	.	.	.	OK	OK	SECONDARY	19
chr3	GL000239.1	GL000239.1/chr3	.	.	.	OK	OK	SECONDARY	9
chr3	GL000204.1	GL000204.1/chr3	.	.	.	OK	OK	PRIMARY	4
chr3	GL000193.1	GL000193.1/chr3	.	.	.	OK	OK	SECONDARY	4
chr3	GL000198.1	GL000198.1/chr3	.	.	.	OK	OK	SECONDARY	3
chr3	GL000216.1	GL000216.1/chr3	.	.	.	OK	OK	PRIMARY	19
chr3	GL000241.1	GL000241.1/chr3	.	.	.	OK	OK	SECONDARY	9
chr3	GL000211.1	GL000211.1/chr3	.	.	.	OK	OK	SECONDARY	4
chr3	GL000248.1	GL000248.1/chr3	.	.	.	OK	OK	PRIMARY	1
chr3	GL000239.1	GL000239.1/chr3	.	.	.	OK	OK	PRIMARY	10
chr3	GL000218.1	GL000218.1/chr3	.	.	.	OK	OK	PRIMARY	17
chr3	GL000209.1	GL000209.1/chr3	.	.	.	OK	OK	PRIMARY	2
chr3	GL000226.1	GL000226.1/chr3	.	.	.	OK	OK	SECONDARY	10
chr3	GL000205.1	GL000205.1/chr3	.	.	.	OK	OK	SECONDARY	16
chr3	GL000191.1	GL000191.1/chr3	.	.	.	OK	OK	SECONDARY	4
chr3	GL000198.1	GL000198.1/chr3	.	.	.	OK	OK	PRIMARY	9
chr3	GL000233.1	GL000233.1/chr3	.	.	.	OK	OK	PRIMARY	2
chr3	GL000219.1	GL000219.1/chr3	.	.	.	OK	OK	SECONDARY	15
chr3	GL000218.1	GL000218.1/chr3	.	.	.	OK	OK	SECONDARY	2
chr3	GL000229.1	GL000229.1/chr3	.	.	.	OK	OK	PRIMARY	3
chr3	GL000243.1	GL000243.1/chr3	.	.	.	OK	OK	SECONDARY	1
chr3	GL000231.1	GL000231.1/chr3	.	.	.	OK	OK	PRIMARY	4
chr3	GL000231.1	GL000231.1/chr3	.	.	.	OK	OK	SECONDARY	2
chr3	GL000238.1	GL000238.1/chr3	.	.	.	OK	OK	PRIMARY	2
chr3	GL000222.1	GL000222.1/chr3	.	.	.	OK	OK	SECONDARY	10
chr3	GL000228.1	GL000228.1/chr3	.	.	.	OK	OK	PRIMARY	4
chr3	GL000228.1	GL000228.1/chr3	.	.	.	OK	OK	SECONDARY	2
chr3	GL000240.1	GL000240.1/chr3	.	.	.	OK	OK	PRIMARY	4
chr3	GL000247.1	GL000247.1/chr3	.	.	.	OK	OK	PRIMARY	2
chr3	GL000243.1	GL000243.1/chr3	.	.	.	OK	OK	PRIMARY	4
chr3	GL000215.1	GL000215.1/chr3	.	.	.	OK	OK	PRIMARY	4
chr3	GL000229.1	GL000229.1/chr3	.	.	.	OK	OK	SECONDARY	4
chr3	GL000234.1	GL000234.1/chr3	.	.	.	OK	OK	SECONDARY	1
chr3	GL000208.1	GL000208.1/chr3	.	.	.	OK	OK	SECONDARY	6
chr3	GL000199.1	GL000199.1/chr3	.	.	.	OK	OK	SECONDARY	9
chr3	GL000227.1	GL000227.1/chr3	.	.	.	OK	OK	PRIMARY	3
chr3	GL000248.1	GL000248.1/chr3	.	.	.	OK	OK	SECONDARY	1
chr3	GL000245.1	GL000245.1/chr3	.	.	.	OK	OK	PRIMARY	2
chr3	GL000206.1	GL000206.1/chr3	.	.	.	OK	OK	SECONDARY	1
chr3	GL000201.1	GL000201.1/chr3	.	.	.	OK	OK	PRIMARY	1
chr3	GL000236.1	GL000236.1/chr3	.	.	.	OK	OK	PRIMARY	3
chr3	GL000246.1	GL000246.1/chr3	.	.	.	OK	OK	PRIMARY	1
chr3	GL000213.1	GL000213.1/chr3	.	.	.	OK	OK	SECONDARY	1
chr3	GL000210.1	GL000210.1/chr3	.	.	.	OK	OK	SECONDARY	1
chr3	GL000235.1	GL000235.1/chr3	.	.	.	OK	OK	PRIMARY	2
chr3	GL000244.1	GL000244.1/chr3	.	.	.	OK	OK	PRIMARY	2
chr3	GL000206.1	GL000206.1/chr3	.	.	.	OK	OK	PRIMARY	1
chr3	GL000202.1	GL000202.1/chr3	.	.	.	OK	OK	PRIMARY	1
chr3	NC_007605	NC_007605/chr3	.	.	.	OK	OK	PRIMARY	1
chr4	chrX	chr4/chrX	.	.	.	OK	OK	PRIMARY	9171
chr4	chr4	=	+-	PROPERPAIR	.	OK	OK	PRIMARY	52590431
chr4	chr1	chr1/chr4	.	.	.	OK	OK	PRIMARY	13983
chr4	chr12	chr12/chr4	.	.	.	OK	OK	PRIMARY	8588
chr4	chr5	chr4/chr5	.	.	.	OK	OK	PRIMARY	9880
chr4	chr2	chr2/chr4	.	.	.	OK	OK	PRIMARY	30570
chr4	chr11	chr11/chr4	.	.	.	OK	OK	PRIMARY	7585
chr4	chr3	chr3/chr4	.	.	.	OK	OK	PRIMARY	10871
chr4	chr9	chr4/chr9	.	.	.	OK	OK	PRIMARY	7290
chr4	chr19	chr19/chr4	.	.	.	OK	OK	PRIMARY	4349
chr4	chr4	=	++	.	.	OK	OK	PRIMARY	4424
chr4	chr18	chr18/chr4	.	.	.	OK	OK	PRIMARY	4160
.	chr4	.	.	.	.	.	.	.	87857
chr4	chr5	chr4/chr5	.	.	.	OK	OK	SECONDARY	3980
chr4	chr4	=	--	.	.	OK	OK	PRIMARY	4530
chr4	chr8	chr4/chr8	.	.	.	OK	OK	PRIMARY	8225
chr4	hs37d5	chr4/hs37d5	.	.	.	OK	OK	PRIMARY	36295
chr4	chr4	=	--	.	.	OK	OK	SECONDARY	1849
chr4	chr7	chr4/chr7	.	.	.	OK	OK	PRIMARY	9483
chr4	chr1	chr1/chr4	.	.	.	OK	OK	SECONDARY	5959
chr4	GL000227.1	GL000227.1/chr4	.	.	.	OK	OK	PRIMARY	6
chr4	chr12	chr12/chr4	.	.	.	OK	OK	SECONDARY	3482
chr4	chr2	chr2/chr4	.	.	.	OK	OK	SECONDARY	7107
chr4	chr17	chr17/chr4	.	.	.	OK	OK	PRIMARY	5430
chr4	.	.	.	.	.	OK	OK	PRIMARY	65569
chr4	hs37d5	chr4/hs37d5	.	.	.	OK	OK	SECONDARY	14777
chr4	chr21	chr21/chr4	.	.	.	OK	OK	SECONDARY	1229
chr4	chr4	=	+-	NO	.	OK	OK	SECONDARY	11703
chr4	chr4	=	+-	PROPERPAIR	.	OK	OK	SECONDARY	10528
chr4	chr4	=	++	.	.	OK	OK	SECONDARY	1725
chr4	chrY	chr4/chrY	.	.	.	OK	OK	PRIMARY	779
chr4	chr16	chr16/chr4	.	.	.	OK	OK	SECONDARY	2327
chr4	chr21	chr21/chr4	.	.	.	OK	OK	PRIMARY	2578
chr4	chr10	chr10/chr4	.	.	.	OK	OK	PRIMARY	8002
chr4	chr4	=	+-	NO	.	OK	OK	PRIMARY	33306
chr4	chr6	chr4/chr6	.	.	.	OK	OK	PRIMARY	9771
chr4	chr16	chr16/chr4	.	.	.	OK	OK	PRIMARY	5623
chr4	chr15	chr15/chr4	.	.	.	OK	OK	PRIMARY	5112
chr4	chr14	chr14/chr4	.	.	.	OK	OK	PRIMARY	5435
chr4	chr3	chr3/chr4	.	.	.	OK	OK	SECONDARY	4658
chr4	chr13	chr13/chr4	.	.	.	OK	OK	PRIMARY	5322
chr4	chr8	chr4/chr8	.	.	.	OK	OK	SECONDARY	3496
chr4	chr20	chr20/chr4	.	.	.	OK	OK	PRIMARY	3363
chr4	chr22	chr22/chr4	.	.	.	OK	OK	PRIMARY	2230
chr4	GL000220.1	GL000220.1/chr4	.	.	.	OK	OK	PRIMARY	1004
chr4	GL000214.1	GL000214.1/chr4	.	.	.	OK	OK	PRIMARY	347
chr4	GL000224.1	GL000224.1/chr4	.	.	.	OK	OK	PRIMARY	289
chr4	GL000214.1	GL000214.1/chr4	.	.	.	OK	OK	SECONDARY	100
chr4	chr6	chr4/chr6	.	.	.	OK	OK	SECONDARY	4173
chr4	chr7	chr4/chr7	.	.	.	OK	OK	SECONDARY	4121
chr4	chr10	chr10/chr4	.	.	.	OK	OK	SECONDARY	3680
chr4	chr17	chr17/chr4	.	.	.	OK	OK	SECONDARY	2601
chr4	chr15	chr15/chr4	.	.	.	OK	OK	SECONDARY	2119
chr4	chrX	chr4/chrX	.	.	.	OK	OK	SECONDARY	3773
chr4	chr9	chr4/chr9	.	.	.	OK	OK	SECONDARY	3112
chr4	chr11	chr11/chr4	.	.	.	OK	OK	SECONDARY	3221
chr4	chr20	chr20/chr4	.	.	.	OK	OK	SECONDARY	1689
chr4	GL000195.1	GL000195.1/chr4	.	.	.	OK	OK	SECONDARY	28
chr4	chr18	chr18/chr4	.	.	.	OK	OK	SECONDARY	1733
chr4	GL000220.1	GL000220.1/chr4	.	.	.	OK	OK	SECONDARY	2992
chr4	chr19	chr19/chr4	.	.	.	OK	OK	SECONDARY	2356
chr4	chr14	chr14/chr4	.	.	.	OK	OK	SECONDARY	2406
chr4	chr22	chr22/chr4	.	.	.	OK	OK	SECONDARY	1076
chr4	GL000235.1	GL000235.1/chr4	.	.	.	OK	OK	SECONDARY	1
chr4	GL000234.1	GL000234.1/chr4	.	.	.	OK	OK	PRIMARY	23
chr4	chr13	chr13/chr4	.	.	.	OK	OK	SECONDARY	2375
chr4	GL000205.1	GL000205.1/chr4	.	.	.	OK	OK	PRIMARY	21
chr4	.	.	.	.	.	OK	OK	SECONDARY	611
chr4	GL000226.1	GL000226.1/chr4	.	.	.	OK	OK	PRIMARY	150
chr4	GL000237.1	GL000237.1/chr4	.	.	.	OK	OK	PRIMARY	9
chr4	GL000199.1	GL000199.1/chr4	.	.	.	OK	OK	PRIMARY	61
chr4	GL000195.1	GL000195.1/chr4	.	.	.	OK	OK	PRIMARY	40
chr4	chrY	chr4/chrY	.	.	.	OK	OK	SECONDARY	202
chr4	chrMT	chr4/chrMT	.	.	.	OK	OK	PRIMARY	86
chr4	GL000239.1	GL000239.1/chr4	.	.	.	OK	OK	SECONDARY	14
chr4	GL000192.1	GL000192.1/chr4	.	.	.	OK	OK	PRIMARY	41
chr4	GL000232.1	GL000232.1/chr4	.	.	.	OK	OK	PRIMARY	7
chr4	GL000248.1	GL000248.1/chr4	.	.	.	OK	OK	SECONDARY	3
chr4	GL000212.1	GL000212.1/chr4	.	.	.	OK	OK	PRIMARY	18
chr4	GL000194.1	GL000194.1/chr4	.	.	.	OK	OK	PRIMARY	33
chr4	GL000222.1	GL000222.1/chr4	.	.	.	OK	OK	PRIMARY	10
chr4	GL000221.1	GL000221.1/chr4	.	.	.	OK	OK	PRIMARY	41
chr4	GL000197.1	GL000197.1/chr4	.	.	.	OK	OK	PRIMARY	1
chr4	NC_007605	NC_007605/chr4	.	.	.	OK	OK	PRIMARY	4
chr4	GL000210.1	GL000210.1/chr4	.	.	.	OK	OK	PRIMARY	1
chr4	GL000204.1	GL000204.1/chr4	.	.	.	OK	OK	SECONDARY	4
chr4	GL000249.1	GL000249.1/chr4	.	.	.	OK	OK	PRIMARY	1
chr4	GL000225.1	GL000225.1/chr4	.	.	.	OK	OK	PRIMARY	40
chr4	GL000221.1	GL000221.1/chr4	.	.	.	OK	OK	SECONDARY	21
chr4	GL000216.1	GL000216.1/chr4	.	.	.	OK	OK	SECONDARY	71
chr4	GL000240.1	GL000240.1/chr4	.	.	.	OK	OK	PRIMARY	67
chr4	GL000227.1	GL000227.1/chr4	.	.	.	OK	OK	SECONDARY	5
chr4	GL000205.1	GL000205.1/chr4	.	.	.	OK	OK	SECONDARY	8
chr4	GL000217.1	GL000217.1/chr4	.	.	.	OK	OK	SECONDARY	13
chr4	GL000225.1	GL000225.1/chr4	.	.	.	OK	OK	SECONDARY	11
chr4	GL000239.1	GL000239.1/chr4	.	.	.	OK	OK	PRIMARY	8
chr4	GL000224.1	GL000224.1/chr4	.	.	.	OK	OK	SECONDARY	99
chr4	GL000249.1	GL000249.1/chr4	.	.	.	OK	OK	SECONDARY	1
chr4	GL000229.1	GL000229.1/chr4	.	.	.	OK	OK	SECONDARY	8
chr4	GL000192.1	GL000192.1/chr4	.	.	.	OK	OK	SECONDARY	13
chr4	GL000212.1	GL000212.1/chr4	.	.	.	OK	OK	SECONDARY	9
chr4	GL000193.1	GL000193.1/chr4	.	.	.	OK	OK	PRIMARY	98
chr4	GL000219.1	GL000219.1/chr4	.	.	.	OK	OK	PRIMARY	21
chr4	GL000219.1	GL000219.1/chr4	.	.	.	OK	OK	SECONDARY	9
chr4	GL000216.1	GL000216.1/chr4	.	.	.	OK	OK	PRIMARY	109
chr4	GL000213.1	GL000213.1/chr4	.	.	.	OK	OK	PRIMARY	10
chr4	GL000211.1	GL000211.1/chr4	.	.	.	OK	OK	SECONDARY	8
chr4	GL000191.1	GL000191.1/chr4	.	.	.	OK	OK	SECONDARY	4
chr4	GL000191.1	GL000191.1/chr4	.	.	.	OK	OK	PRIMARY	6
chr4	GL000228.1	GL000228.1/chr4	.	.	.	OK	OK	SECONDARY	148
chr4	GL000229.1	GL000229.1/chr4	.	.	.	OK	OK	PRIMARY	2
chr4	GL000241.1	GL000241.1/chr4	.	.	.	OK	OK	PRIMARY	19
chr4	GL000193.1	GL000193.1/chr4	.	.	.	OK	OK	SECONDARY	11
chr4	GL000218.1	GL000218.1/chr4	.	.	.	OK	OK	PRIMARY	24
chr4	GL000217.1	GL000217.1/chr4	.	.	.	OK	OK	PRIMARY	22
chr4	GL000226.1	GL000226.1/chr4	.	.	.	OK	OK	SECONDARY	8
chr4	GL000215.1	GL000215.1/chr4	.	.	.	OK	OK	SECONDARY	1
chr4	GL000237.1	GL000237.1/chr4	.	.	.	OK	OK	SECONDARY	5
chr4	GL000211.1	GL000211.1/chr4	.	.	.	OK	OK	PRIMARY	18
chr4	GL000247.1	GL000247.1/chr4	.	.	.	OK	OK	PRIMARY	9
chr4	GL000223.1	GL000223.1/chr4	.	.	.	OK	OK	SECONDARY	3
chr4	chrMT	chr4/chrMT	.	.	.	OK	OK	SECONDARY	5
chr4	GL000234.1	GL000234.1/chr4	.	.	.	OK	OK	SECONDARY	2
chr4	GL000200.1	GL000200.1/chr4	.	.	.	OK	OK	PRIMARY	10
chr4	GL000208.1	GL000208.1/chr4	.	.	.	OK	OK	PRIMARY	17
chr4	GL000222.1	GL000222.1/chr4	.	.	.	OK	OK	SECONDARY	3
chr4	GL000228.1	GL000228.1/chr4	.	.	.	OK	OK	PRIMARY	392
chr4	GL000235.1	GL000235.1/chr4	.	.	.	OK	OK	PRIMARY	7
chr4	GL000223.1	GL000223.1/chr4	.	.	.	OK	OK	PRIMARY	5
chr4	GL000202.1	GL000202.1/chr4	.	.	.	OK	OK	PRIMARY	6
chr4	GL000203.1	GL000203.1/chr4	.	.	.	OK	OK	PRIMARY	2
chr4	GL000196.1	GL000196.1/chr4	.	.	.	OK	OK	PRIMARY	2
chr4	GL000238.1	GL000238.1/chr4	.	.	.	OK	OK	PRIMARY	3
chr4	GL000215.1	GL000215.1/chr4	.	.	.	OK	OK	PRIMARY	2
chr4	GL000243.1	GL000243.1/chr4	.	.	.	OK	OK	PRIMARY	54
chr4	GL000231.1	GL000231.1/chr4	.	.	.	OK	OK	SECONDARY	2
chr4	GL000243.1	GL000243.1/chr4	.	.	.	OK	OK	SECONDARY	7
chr4	GL000241.1	GL000241.1/chr4	.	.	.	OK	OK	SECONDARY	5
chr4	GL000194.1	GL000194.1/chr4	.	.	.	OK	OK	SECONDARY	7
chr4	GL000244.1	GL000244.1/chr4	.	.	.	OK	OK	PRIMARY	3
chr4	GL000233.1	GL000233.1/chr4	.	.	.	OK	OK	PRIMARY	2
chr4	GL000230.1	GL000230.1/chr4	.	.	.	OK	OK	SECONDARY	1
chr4	GL000240.1	GL000240.1/chr4	.	.	.	OK	OK	SECONDARY	2
chr4	GL000233.1	GL000233.1/chr4	.	.	.	OK	OK	SECONDARY	1
chr4	GL000208.1	GL000208.1/chr4	.	.	.	OK	OK	SECONDARY	3
chr4	GL000245.1	GL000245.1/chr4	.	.	.	OK	OK	PRIMARY	3
chr4	GL000204.1	GL000204.1/chr4	.	.	.	OK	OK	PRIMARY	3
chr4	GL000198.1	GL000198.1/chr4	.	.	.	OK	OK	PRIMARY	3
chr4	GL000230.1	GL000230.1/chr4	.	.	.	OK	OK	PRIMARY	2
chr4	GL000218.1	GL000218.1/chr4	.	.	.	OK	OK	SECONDARY	4
chr4	GL000206.1	GL000206.1/chr4	.	.	.	OK	OK	PRIMARY	1
chr4	GL000213.1	GL000213.1/chr4	.	.	.	OK	OK	SECONDARY	1
chr4	GL000232.1	GL000232.1/chr4	.	.	.	OK	OK	SECONDARY	1
chr4	GL000209.1	GL000209.1/chr4	.	.	.	OK	OK	PRIMARY	2
chr4	GL000236.1	GL000236.1/chr4	.	.	.	OK	OK	PRIMARY	1
chr4	GL000248.1	GL000248.1/chr4	.	.	.	OK	OK	PRIMARY	2
chr4	GL000200.1	GL000200.1/chr4	.	.	.	OK	OK	SECONDARY	1
chr4	GL000210.1	GL000210.1/chr4	.	.	.	OK	OK	SECONDARY	2
chr5	chr5	=	+-	PROPERPAIR	.	OK	OK	PRIMARY	49601837
chr5	chr2	chr2/chr5	.	.	.	OK	OK	PRIMARY	26986
chr5	chr15	chr15/chr5	.	.	.	OK	OK	PRIMARY	4750
chr5	hs37d5	chr5/hs37d5	.	.	.	OK	OK	PRIMARY	10062
chr5	chr1	chr1/chr5	.	.	.	OK	OK	PRIMARY	12809
chr5	chr4	chr4/chr5	.	.	.	OK	OK	PRIMARY	9880
chr5	chr12	chr12/chr5	.	.	.	OK	OK	PRIMARY	8073
chr5	chr5	=	+-	NO	.	OK	OK	PRIMARY	28816
chr5	chrX	chr5/chrX	.	.	.	OK	OK	PRIMARY	8880
chr5	chr7	chr5/chr7	.	.	.	OK	OK	PRIMARY	8609
chr5	chr15	chr15/chr5	.	.	.	OK	OK	SECONDARY	2068
chr5	chr21	chr21/chr5	.	.	.	OK	OK	PRIMARY	2206
chr5	chr17	chr17/chr5	.	.	.	OK	OK	PRIMARY	5086
chr5	chr5	=	++	.	.	OK	OK	PRIMARY	3912
chr5	chr18	chr18/chr5	.	.	.	OK	OK	PRIMARY	3960
chr5	chr20	chr20/chr5	.	.	.	OK	OK	PRIMARY	3380
chr5	chr9	chr5/chr9	.	.	.	OK	OK	PRIMARY	6479
chr5	chr8	chr5/chr8	.	.	.	OK	OK	PRIMARY	7745
chr5	chr3	chr3/chr5	.	.	.	OK	OK	PRIMARY	10383
chr5	chrX	chr5/chrX	.	.	.	OK	OK	SECONDARY	3493
.	chr5	.	.	.	.	.	.	.	82801
chr5	chr21	chr21/chr5	.	.	.	OK	OK	SECONDARY	1096
chr5	chr12	chr12/chr5	.	.	.	OK	OK	SECONDARY	3226
chr5	chr19	chr19/chr5	.	.	.	OK	OK	SECONDARY	2200
chr5	chr2	chr2/chr5	.	.	.	OK	OK	SECONDARY	6318
chr5	chr6	chr5/chr6	.	.	.	OK	OK	SECONDARY	4004
chr5	chr16	chr16/chr5	.	.	.	OK	OK	PRIMARY	5030
chr5	GL000227.1	GL000227.1/chr5	.	.	.	OK	OK	PRIMARY	12
